order,date,name,total
276,2022-01-05,CHICKEN SHAWARMA,9
276,2022-01-05,CHICKEN TAWOUK,6
276,2022-01-05,ICE TEA,3
276,2022-01-05,LARGE FRIES,4
276,2022-01-05,SOFT,3
276,2022-01-05,SOFT,3
276,2022-01-05,SOFT,3
276,2022-01-05,WATER,2
277,2022-01-05,SHORBAT ADAS,5
277,2022-01-05,SHORBAT ADAS,5
278,2022-01-05,CHICKEN TAWOUK,12
278,2022-01-05,KABSA,14
278,2022-01-05,FRIED KEBBE,2
278,2022-01-05,FRIED KEBBE,2
278,2022-01-05,SOFT,3
278,2022-01-05,SOFT,3
279,2022-01-05,BAKLAVA,6
279,2022-01-05,CHICKEN SHAWARMA,6
279,2022-01-05,CHICKEN SHAWARMA,6
279,2022-01-05,CHICKEN SHAWARMA,9
279,2022-01-05,CHICKEN SHAWARMA,9
279,2022-01-05,GRILL MIX,14
279,2022-01-05,GRILL MIX,14
279,2022-01-05,GRILL MIX,14
279,2022-01-05,ICE TEA,3
279,2022-01-05,KABSA,14
279,2022-01-05,KABSA,14
279,2022-01-05,KEFTA,12
279,2022-01-05,RIBS,14
279,2022-01-05,RIBS,14
279,2022-01-05,RIBS,14
279,2022-01-05,RIBS,14
279,2022-01-05,SOFT,3
279,2022-01-05,SOFT,3
279,2022-01-05,SOFT,3
279,2022-01-05,SOFT,3
279,2022-01-05,SOFT,3
279,2022-01-05,SOFT,3
279,2022-01-05,SOFT,3
279,2022-01-05,SOFT,3
279,2022-01-05,SOFT,3
279,2022-01-05,SOFT,3
279,2022-01-05,WATER,2
280,2022-01-05,CHICKEN SHAWARMA,6
280,2022-01-05,FALAFEL,6
280,2022-01-05,FATTOUSH,8
280,2022-01-05,SOFT,3
281,2022-01-05,GRILL MIX,14
281,2022-01-05,GRILL MIX,14
281,2022-01-05,ICE TEA,3
281,2022-01-05,MARIA,14
282,2022-01-05,SOFT,3
282,2022-01-05,SOFT,3
283,2022-01-05,KABSA,14
283,2022-01-05,KABSA,14
283,2022-01-05,FRIED KEBBE,2
284,2022-01-05,BABA GANNOUJ,7
284,2022-01-05,BABA GANNOUJ,7
284,2022-01-05,FATTOUSH,8
284,2022-01-05,GRILL MIX,14
284,2022-01-05,HUMMUS,7
284,2022-01-05,HUMMUS,7
284,2022-01-05,MARIA,14
284,2022-01-05,MARIA,14
284,2022-01-05,RIBS,14
284,2022-01-05,SOFT,3
284,2022-01-05,SOFT,3
284,2022-01-05,SOFT,3
284,2022-01-05,TABBOULEH,8
284,2022-01-05,TEA,3
284,2022-01-05,TEA,3
285,2022-01-05,CHICKEN SHAWARMA,9
285,2022-01-05,ICE TEA,3
285,2022-01-05,VEGETARIEN MIX,9
286,2022-01-05,CHICKEN TAWOUK,6
286,2022-01-05,GRILL MIX,14
286,2022-01-05,ICE TEA,3
286,2022-01-05,SOFT,3
286,2022-01-05,SOFT,3
286,2022-01-05,SOFT,3
286,2022-01-05,VEGETARIEN MIX,9
287,2022-01-05,CHICKEN TAWOUK,12
287,2022-01-05,GRILL MIX,14
288,2022-01-06,FALAFEL,6
288,2022-01-06,FALAFEL,6
288,2022-01-06,SOFT,3
288,2022-01-06,TEA,3
288,2022-01-06,TEA,3
289,2022-01-06,GRILL MIX,14
289,2022-01-06,HALLOUMI,6
290,2022-01-06,GRILL MIX,14
290,2022-01-06,KABSA,14
290,2022-01-06,GRILLED KEBBE,8
290,2022-01-06,TEA,3
290,2022-01-06,TEA,3
290,2022-01-06,VEGETARIEN MIX,9
291,2022-01-06,KEBBE BI LABAN,14
291,2022-01-06,RIZ W BAMIEH,14
291,2022-01-06,TABBOULEH,8
291,2022-01-06,WATER,2
292,2022-01-06,COFFEE,2.5
292,2022-01-06,COFFEE,2.5
292,2022-01-06,FANTA,3
292,2022-01-06,COLA,2
293,2022-01-06,GRILL MIX,14
293,2022-01-06,HUMMUS,7
293,2022-01-06,KEBBAB HINDI,14
293,2022-01-06,KEFTA,12
293,2022-01-06,MUTABBAI,7
293,2022-01-06,SOFT,3
293,2022-01-06,SOFT,3
294,2022-01-06,BABA GANNOUJ,7
294,2022-01-06,COFFEE,2
294,2022-01-06,COFFEE,2
294,2022-01-06,GRILL MIX,14
294,2022-01-06,HUMMUS,7
294,2022-01-06,KEBBE BI LABAN,14
294,2022-01-06,SOFT,3
294,2022-01-06,WARAK ENAB,9
294,2022-01-06,WATER,2
295,2022-01-06,FATTE,12
295,2022-01-06,FATTE,12
295,2022-01-06,FATTOUSH,8
295,2022-01-06,GRILL MIX,14
295,2022-01-06,HUMMUS,7
295,2022-01-06,KABSA,14
295,2022-01-06,KEBBAB HINDI,14
295,2022-01-06,GRILLED KEBBE,8
295,2022-01-06,GRILLED KEBBE,8
295,2022-01-06,GRILLED KEBBE,8
295,2022-01-06,MUTABBAI,7
295,2022-01-06,PROMO,-4
295,2022-01-06,PROMO,-4
295,2022-01-06,PROMO,-3
295,2022-01-06,PROMO,-3
295,2022-01-06,PROMO,-4
295,2022-01-06,PROMO,-4
295,2022-01-06,PROMO,-4
295,2022-01-06,PROMO,-7
295,2022-01-06,PROMO,-7
295,2022-01-06,PROMO,-7
295,2022-01-06,PROMO,-12
295,2022-01-06,TABBOULEH,8
296,2022-01-06,CHICKEN SHAWARMA,9
296,2022-01-06,RIZ W BAMIEH,14
296,2022-01-06,SOFT,3
296,2022-01-06,WATER,2
297,2022-01-06,FALAFEL,6
297,2022-01-06,LARGE FRIES,4
297,2022-01-06,MARIA,14
297,2022-01-06,WATER,2
297,2022-01-06,WATER,2
298,2022-01-06,FALAFEL,6
299,2022-01-07,GRILL MIX,14
300,2022-01-07,TEA,3
300,2022-01-07,TEA,3
300,2022-01-07,WATER,2
301,2022-01-07,GRILL MIX,14
301,2022-01-07,LARGE FRIES,4
301,2022-01-07,MAKDOUS,7
301,2022-01-07,SOFT,3
301,2022-01-07,VEGETARIEN MIX,9
301,2022-01-07,WATER,2
301,2022-01-07,WATER,2
302,2022-01-07,BABA GANNOUJ,7
302,2022-01-07,FALAFEL,7
302,2022-01-07,FATTOUSH,8
302,2022-01-07,WARAK ENAB,9
302,2022-01-07,WATER,2
302,2022-01-07,WATER,2
303,2022-01-07,COFFEE,2
303,2022-01-07,SOFT,3
303,2022-01-07,TEA,3
303,2022-01-07,WATER,2
304,2022-01-07,SOFT,3
304,2022-01-07,SOFT,3
304,2022-01-07,SOFT,3
304,2022-01-07,SOFT,3
305,2022-01-07,CHICKEN SHAWARMA,9
305,2022-01-07,CHICKEN SHAWARMA,9
305,2022-01-07,FATTOUSH,8
305,2022-01-07,GRILL MIX,14
305,2022-01-07,GRILL MIX,14
305,2022-01-07,GRILL MIX,14
305,2022-01-07,GRILL MIX,14
305,2022-01-07,GRILL MIX,14
305,2022-01-07,HUMMUS,7
305,2022-01-07,HUMMUS,7
305,2022-01-07,PROMO,-2
305,2022-01-07,PROMO,-1
305,2022-01-07,PROMO,-1
305,2022-01-07,PROMO,-3
305,2022-01-07,PROMO,-2
305,2022-01-07,PROMO,-2
305,2022-01-07,PROMO,-3
305,2022-01-07,PROMO,-3
305,2022-01-07,PROMO,-3
305,2022-01-07,PROMO,-3
305,2022-01-07,PROMO,-3
305,2022-01-07,RIBS,14
306,2022-01-08,BRAK,1.5
306,2022-01-08,BRAK,1.5
306,2022-01-08,BRAK,1.5
306,2022-01-08,BRAK,1.5
306,2022-01-08,CHICKEN SHAWARMA,9
306,2022-01-08,FALAFEL,7
306,2022-01-08,FOUL,7
306,2022-01-08,HALLOUMI,10
306,2022-01-08,HUMMUS,7
306,2022-01-08,KEBBAB HINDI,14
306,2022-01-08,FRIED KEBBE,2
306,2022-01-08,FRIED KEBBE,2
306,2022-01-08,FRIED KEBBE,2
306,2022-01-08,MAKDOUS,7
306,2022-01-08,MOUSSAKA,7
306,2022-01-08,TEA,3
306,2022-01-08,TEA,3
306,2022-01-08,TEA,3
306,2022-01-08,TEA,3
306,2022-01-08,TEA,3
306,2022-01-08,TEA,3
306,2022-01-08,TEA,3
307,2022-01-08,CHICKEN SHAWARMA,9
307,2022-01-08,HUMMUS,7
307,2022-01-08,KEFTA,12
307,2022-01-08,KEFTA,12
307,2022-01-08,RIBS,14
307,2022-01-08,LAMB,14
307,2022-01-08,LAMB,14
307,2022-01-08,SOFT,3
307,2022-01-08,SOFT,3
307,2022-01-08,SOFT,3
307,2022-01-08,SOFT,3
307,2022-01-08,TABBOULEH,8
308,2022-01-08,KABSA,14
308,2022-01-08,KABSA,14
308,2022-01-08,MEDIUM FRIES,3
308,2022-01-08,SHORBAT ADAS,5
308,2022-01-08,SOFT,3
308,2022-01-08,SOFT,3
308,2022-01-08,SOFT,3
309,2022-01-08,FALAFEL,7
309,2022-01-08,GRILL MIX,14
309,2022-01-08,RIZ W BAMIEH,14
309,2022-01-08,SOFT,3
309,2022-01-08,SOFT,3
309,2022-01-08,TABBOULEH,8
309,2022-01-08,TEA,3
309,2022-01-08,TEA,3
310,2022-01-08,SOFT,3
310,2022-01-08,SOFT,3
310,2022-01-08,SOFT,3
311,2022-01-08,RIZ W BAMIEH,14
312,2022-01-08,COFFEE,2
312,2022-01-08,COFFEE,2
312,2022-01-08,FATTOUSH,8
312,2022-01-08,FATTOUSH,8
312,2022-01-08,FRIED VEGETABLES,9
312,2022-01-08,HALLOUMI,10
312,2022-01-08,ICE TEA,3
312,2022-01-08,RIBS,14
312,2022-01-08,SHORBAT ADAS,5
312,2022-01-08,SOFT,3
312,2022-01-08,TEA,3
312,2022-01-08,TEA,3
312,2022-01-08,TEA,3
312,2022-01-08,VEGETARIEN MIX,9
312,2022-01-08,WARAK ENAB,9
312,2022-01-08,WATER,2
312,2022-01-08,WATER,2
313,2022-01-09,FALAFEL,7
313,2022-01-09,FALAFEL,7
313,2022-01-09,FOUL,7
313,2022-01-09,FATTE,9
313,2022-01-09,HUMMUS,7
313,2022-01-09,MAKDOUS,7
313,2022-01-09,TEA,3
313,2022-01-09,TEA,3
314,2022-01-09,BAKLAVA,3
314,2022-01-09,CHICKEN SHAWARMA,9
314,2022-01-09,CHICKEN SHAWARMA,9
314,2022-01-09,MAKDOUS,7
314,2022-01-09,TEA,3
314,2022-01-09,TEA,3
314,2022-01-09,TEA,3
315,2022-01-09,LARGE FRIES,4
316,2022-01-09,CHICKEN SHAWARMA,9
316,2022-01-09,CHICKEN SHAWARMA,9
316,2022-01-09,PROMO,-2
316,2022-01-09,PROMO,-2
317,2022-01-09,FALAFEL,6
317,2022-01-09,FALAFEL,6
317,2022-01-09,SOFT,3
317,2022-01-09,SOFT,3
318,2022-01-09,FOUL,7
318,2022-01-09,SHORBAT ADAS,5
319,2022-01-11,CHICKEN SHAWARMA,9
319,2022-01-11,KNEFE NABULSIEH,6
319,2022-01-11,MARIA,14
319,2022-01-11,SOFT,3
320,2022-01-11,FATTOUSH,8
320,2022-01-11,LAMB,14
320,2022-01-11,LAMB,14
320,2022-01-11,SOFT,3
320,2022-01-11,SOFT,3
321,2022-01-11,CHICKEN SHAWARMA,5
322,2022-01-11,KABSA,14
322,2022-01-11,KEFTA,12
322,2022-01-11,TABBOULEH,8
323,2022-01-11,CHICKEN SHAWARMA,9
323,2022-01-11,FALAFEL,7
323,2022-01-11,WARAK ENAB,9
323,2022-01-11,WATER,2
324,2022-01-11,RIBS,14
324,2022-01-11,VEGETARIEN MIX,9
324,2022-01-11,WATER,2
324,2022-01-11,WATER,2
325,2022-01-11,GRILL MIX,16
325,2022-01-11,TEA,3
325,2022-01-11,TEA,3
325,2022-01-11,VEGETARIEN MIX,9
326,2022-01-12,GRILL MIX,14
326,2022-01-12,GRILL MIX,14
326,2022-01-12,SOFT,3
326,2022-01-12,SOFT,3
327,2022-01-12,KABSA,14
327,2022-01-12,RIZ W BAMIEH,14
327,2022-01-12,SOFT,3
327,2022-01-12,SOFT,3
327,2022-01-12,VEGETARIEN MIX,9
328,2022-01-12,GRILL MIX,14
328,2022-01-12,KABSA,16
328,2022-01-12,LAMB,14
328,2022-01-12,SOFT,3
328,2022-01-12,SOFT,3
328,2022-01-12,SOFT,3
328,2022-01-12,SOFT,3
328,2022-01-12,TEA,3
328,2022-01-12,WATER,2
329,2022-01-12,KABSA,14
329,2022-01-12,TEA,3
329,2022-01-12,WATER,2
330,2022-01-12,GRILL MIX,14
330,2022-01-12,SOFT,3
331,2022-01-12,HUMMUS,7
331,2022-01-12,MUTABBAI,7
331,2022-01-12,PROMO,-1
331,2022-01-12,PROMO,-1
331,2022-01-12,PROMO,-3
331,2022-01-12,RIBS,14
332,2022-01-12,HUMMUS,7
332,2022-01-12,LAMB,6
332,2022-01-12,SOFT,3
333,2022-01-12,COFFEE,2
333,2022-01-12,GRILL MIX,14
333,2022-01-12,GRILL MIX,14
333,2022-01-12,GRILL MIX,14
333,2022-01-12,GRILL MIX,14
333,2022-01-12,GRILL MIX,14
333,2022-01-12,SOFT,3
333,2022-01-12,TEA,3
333,2022-01-12,VEGETARIEN MIX,9
333,2022-01-12,VEGETARIEN MIX,9
334,2022-01-12,KEBBAB HINDI,14
334,2022-01-12,SHORBAT ADAS,5
335,2022-01-13,KEBBE BI LABAN,14
335,2022-01-13,TEA,3
336,2022-01-13,FRIED KEBBE,2
336,2022-01-13,RIZ W BAMIEH,14
336,2022-01-13,SHORBAT ADAS,5
337,2022-01-13,GRILLED KEBBE,8
337,2022-01-13,RIZ W BAMIEH,14
337,2022-01-13,SHORBAT ADAS,5
337,2022-01-13,WATER,2
338,2022-01-13,KEFTA,12
338,2022-01-13,KEFTA,12
338,2022-01-13,SOFT,3
338,2022-01-13,SOFT,3
338,2022-01-13,SOFT,3
338,2022-01-13,VEGETARIEN MIX,9
339,2022-01-13,SOFT,3
339,2022-01-13,SOFT,3
339,2022-01-13,SOFT,3
340,2022-01-14,BREAKFAST,18
340,2022-01-14,BREAKFAST,18
341,2022-01-14,BAKLAVA,5
341,2022-01-14,BAKLAVA,5
341,2022-01-14,BAKLAVA,5
341,2022-01-14,TEA,3
341,2022-01-14,TEA,3
341,2022-01-14,TEA,3
342,2022-01-14,CHICKEN SHAWARMA,9
342,2022-01-14,COFFEE,2
342,2022-01-14,GRILL MIX,14
342,2022-01-14,LAMB,14
342,2022-01-14,SOFT,3
342,2022-01-14,SOFT,3
344,2022-01-14,FATTOUSH,8
344,2022-01-14,GRILL MIX,14
344,2022-01-14,KEFTA,12
344,2022-01-14,SOFT,3
344,2022-01-14,TEA,3
345,2022-01-14,CHICKEN SHAWARMA,6
345,2022-01-14,KEFTA,12
345,2022-01-14,WATER,2
346,2022-01-14,SOFT,3
346,2022-01-14,SOFT,3
346,2022-01-14,SOFT,3
346,2022-01-14,SOFT,3
347,2022-01-14,COFFEE,2
347,2022-01-14,COFFEE,2
347,2022-01-14,FATTE,9
347,2022-01-14,VEGETARIEN MIX,9
348,2022-01-14,FRIED KEBBE,2
348,2022-01-14,FRIED KEBBE,2
348,2022-01-14,FRIED KEBBE,2
348,2022-01-14,FRIED KEBBE,2
348,2022-01-14,KEFTA,12
348,2022-01-14,KEFTA,12
348,2022-01-14,SOFT,3
348,2022-01-14,SOFT,3
348,2022-01-14,VEGETARIEN MIX,9
349,2022-01-15,CHICKEN SHAWARMA,6
349,2022-01-15,SOFT,3
349,2022-01-15,TEA,3
349,2022-01-15,VEGETARIEN MIX,9
350,2022-01-15,COFFEE,2
350,2022-01-15,COFFEE,2
350,2022-01-15,GRILL MIX,14
351,2022-01-15,FRIED KEBBE,2
351,2022-01-15,FRIED KEBBE,2
351,2022-01-15,TEA,3
351,2022-01-15,VEGETARIEN MIX,9
352,2022-01-15,CHICKEN SHAWARMA,6
352,2022-01-15,HUMMUS,7
352,2022-01-15,KEFTA,12
352,2022-01-15,KNEFE NABULSIEH,6
352,2022-01-15,SOFT,3
352,2022-01-15,SOFT,3
353,2022-01-15,GRILL MIX,14
353,2022-01-15,SOFT,3
354,2022-01-15,CHICKEN SHAWARMA,9
354,2022-01-15,KEBBE BI LABAN,14
354,2022-01-15,KNEFE NABULSIEH,6
354,2022-01-15,KNEFE NABULSIEH,6
354,2022-01-15,RIZ W BAMIEH,14
354,2022-01-15,SOFT,3
354,2022-01-15,WATER,2
355,2022-01-15,GRILL MIX,14
356,2022-01-15,FRIED VEGETABLES,6
356,2022-01-15,WATER,2
357,2022-01-15,FALAFEL,6
358,2022-01-15,FALAFEL,6
359,2022-01-15,KEFTA,12
359,2022-01-15,LARGE FRIES,4
359,2022-01-15,MARIA,14
359,2022-01-15,NKAANK,10
359,2022-01-15,RIBS,14
360,2022-01-15,CHICKEN SHAWARMA,9
360,2022-01-15,COFFEE,2
360,2022-01-15,COFFEE,2
360,2022-01-15,COFFEE,2
360,2022-01-15,GRILL MIX,14
360,2022-01-15,HUMMUS,7
360,2022-01-15,MAKDOUS,7
360,2022-01-15,MOUSSAKA,7
360,2022-01-15,RIBS,14
360,2022-01-15,SHORBAT ADAS,5
360,2022-01-15,SHORBAT ADAS,5
360,2022-01-15,SHORBAT ADAS,5
360,2022-01-15,WATER,2
361,2022-01-15,HALLOUMI,6
361,2022-01-15,KEFTA,6
361,2022-01-15,MUTABBAI,7
361,2022-01-15,SHORBAT ADAS,5
361,2022-01-15,TEA,3
361,2022-01-15,TEA,3
361,2022-01-15,WARAK ENAB,9
362,2022-01-15,CHICKEN TAWOUK,12
362,2022-01-15,RIZ W BAMIEH,14
362,2022-01-15,TEA,3
362,2022-01-15,VEGETARIEN MIX,9
362,2022-01-15,WATER,2
363,2022-01-15,CHICKEN TAWOUK,6
363,2022-01-15,CHICKEN TAWOUK,6
363,2022-01-15,PROMO,-1
363,2022-01-15,PROMO,-1
364,2022-01-15,CHICKEN TAWOUK,6
364,2022-01-15,GRILL MIX,14
364,2022-01-15,KEBBE BI LABAN,14
364,2022-01-15,SOFT,3
364,2022-01-15,SOFT,3
364,2022-01-15,TABBOULEH,8
364,2022-01-15,WATER,2
365,2022-01-15,KABSA,14
365,2022-01-15,VEGETARIEN MIX,9
365,2022-01-15,WATER,2
366,2022-01-15,CHICKEN TAWOUK,12
366,2022-01-15,GRILL MIX,14
366,2022-01-15,SOFT,3
366,2022-01-15,SOFT,3
367,2022-01-15,BAKLAVA,5
367,2022-01-15,GRILL MIX,14
367,2022-01-15,SOFT,3
367,2022-01-15,VEGETARIEN MIX,9
367,2022-01-15,WATER,2
368,2022-01-15,FALAFEL,6
368,2022-01-15,FRIED KEBBE,2
369,2022-01-15,CHICKEN SHAWARMA,6
369,2022-01-15,FALAFEL,7
369,2022-01-15,HALLOUMI,6
369,2022-01-15,HUMMUS,7
369,2022-01-15,RIZ W BAMIEH,14
369,2022-01-15,SOFT,3
369,2022-01-15,SOFT,3
369,2022-01-15,SOFT,3
369,2022-01-15,TABBOULEH,8
369,2022-01-15,WATER,2
370,2022-01-15,RIZ W BAMIEH,14
371,2022-01-15,CHICKEN TAWOUK,12
371,2022-01-15,GRILL MIX,14
371,2022-01-15,ICE TEA,3
371,2022-01-15,RIBS,14
371,2022-01-15,RIBS,14
371,2022-01-15,SOFT,3
371,2022-01-15,SOFT,3
371,2022-01-15,WATER,2
372,2022-01-16,CHICKEN SHAWARMA,6
372,2022-01-16,CHICKEN TAWOUK,12
372,2022-01-16,WATER,2
373,2022-01-16,CHICKEN TAWOUK,12
373,2022-01-16,GRILL MIX,14
373,2022-01-16,KNEFE NABULSIEH,6
373,2022-01-16,SOFT,3
373,2022-01-16,VEGETARIEN MIX,9
373,2022-01-16,WARAK ENAB,9
374,2022-01-16,CHICKEN SHAWARMA,9
374,2022-01-16,COFFEE,2
375,2022-01-16,TEA,3
376,2022-01-16,SOFT,3
376,2022-01-16,SOFT,3
377,2022-01-16,CHICKEN SHAWARMA,9
377,2022-01-16,GRILL MIX,14
377,2022-01-16,RIZ W BAMIEH,14
377,2022-01-16,SOFT,3
377,2022-01-16,SOFT,3
378,2022-01-16,HUMMUS,7
379,2022-01-18,KABSA,14
379,2022-01-18,KEBBE BI LABAN,14
379,2022-01-18,SHORBAT ADAS,5
379,2022-01-18,TABBOULEH,8
379,2022-01-18,TEA,3
379,2022-01-18,TEA,3
380,2022-01-18,COFFEE,2
380,2022-01-18,COFFEE,2
380,2022-01-18,SOFT,3
380,2022-01-18,SOFT,3
380,2022-01-18,WATER,2
381,2022-01-18,COFFEE,2
381,2022-01-18,COFFEE,2
381,2022-01-18,FATTOUSH,8
381,2022-01-18,GRILL MIX,14
381,2022-01-18,GRILL MIX,14
381,2022-01-18,SHORBAT ADAS,5
381,2022-01-18,SHORBAT ADAS,5
381,2022-01-18,SOFT,3
381,2022-01-18,TABBOULEH,8
381,2022-01-18,TEA,3
381,2022-01-18,TEA,3
381,2022-01-18,VEGETARIEN MIX,9
381,2022-01-18,WARAK ENAB,9
381,2022-01-18,WATER,2
382,2022-01-18,KEFTA,6
382,2022-01-18,TEA,3
383,2022-01-18,CHICKEN SHAWARMA,7
384,2022-01-18,CHICKEN TAWOUK,12
384,2022-01-18,FRIED KEBBE,2
384,2022-01-18,GRILLED KEBBE,12
384,2022-01-18,KEFTA,12
384,2022-01-18,MARIA,14
384,2022-01-18,PROMO,-1
384,2022-01-18,PROMO,-1
384,2022-01-18,PROMO,-1
384,2022-01-18,PROMO,-1
384,2022-01-18,PROMO,-1
384,2022-01-18,PROMO,-2
384,2022-01-18,PROMO,-2
384,2022-01-18,PROMO,-2
384,2022-01-18,PROMO,-2
384,2022-01-18,PROMO,-2
384,2022-01-18,LAMB,14
384,2022-01-18,SOFT,3
384,2022-01-18,SOFT,3
384,2022-01-18,SOFT,3
384,2022-01-18,TABBOULEH,8
384,2022-01-18,TABBOULEH,8
384,2022-01-18,VEGETARIEN MIX,9
384,2022-01-18,VEGETARIEN MIX,9
384,2022-01-18,WARAK ENAB,9
385,2022-01-18,CHICKEN TAWOUK,12
385,2022-01-18,FRIED KEBBE,2
385,2022-01-18,GRILLED KEBBE,12
385,2022-01-18,KEFTA,12
385,2022-01-18,MARIA,14
385,2022-01-18,PROMO,-2
385,2022-01-18,PROMO,-2
385,2022-01-18,PROMO,-2
385,2022-01-18,PROMO,-2
385,2022-01-18,PROMO,-2
385,2022-01-18,PROMO,-3
385,2022-01-18,PROMO,-3
385,2022-01-18,PROMO,-3
385,2022-01-18,PROMO,-3
385,2022-01-18,PROMO,-3
385,2022-01-18,LAMB,14
385,2022-01-18,SOFT,3
385,2022-01-18,SOFT,3
385,2022-01-18,SOFT,3
385,2022-01-18,TABBOULEH,8
385,2022-01-18,TABBOULEH,8
385,2022-01-18,VEGETARIEN MIX,9
385,2022-01-18,VEGETARIEN MIX,9
385,2022-01-18,WARAK ENAB,9
386,2022-01-18,FRIED KEBBE,2
386,2022-01-18,FRIED KEBBE,2
386,2022-01-18,KEFTA,12
386,2022-01-18,RIBS,14
386,2022-01-18,SOFT,3
386,2022-01-18,SOFT,3
386,2022-01-18,WARAK ENAB,9
387,2022-01-18,CHICKEN TAWOUK,6
387,2022-01-18,FALAFEL,6
388,2022-01-18,CHICKEN SHAWARMA,6
388,2022-01-18,SHORBAT ADAS,5
388,2022-01-18,SHORBAT ADAS,5
389,2022-01-19,EGGS,7
389,2022-01-19,FALAFEL,7
389,2022-01-19,FOUL,7
389,2022-01-19,FATTE,7
389,2022-01-19,HUMMUS,7
389,2022-01-19,TEA,3
389,2022-01-19,TEA,3
390,2022-01-19,CHICKEN TAWOUK,12
390,2022-01-19,HUMMUS,7
390,2022-01-19,KEFTA,12
390,2022-01-19,SOFT,3
390,2022-01-19,SOFT,3
390,2022-01-19,TABBOULEH,8
391,2022-01-19,COFFEE,2
391,2022-01-19,FRIED KEBBE,2
391,2022-01-19,MEDIUM FRIES,3
391,2022-01-19,VEGETARIEN MIX,9
391,2022-01-19,WATER,2
392,2022-01-19,CHICKEN SHAWARMA,9
392,2022-01-19,GRILL MIX,14
392,2022-01-19,SHORBAT ADAS,5
392,2022-01-19,SOFT,3
392,2022-01-19,WARAK ENAB,9
393,2022-01-19,CHICKEN TAWOUK,12
393,2022-01-19,KEFTA,12
393,2022-01-19,SOFT,3
393,2022-01-19,TABBOULEH,8
393,2022-01-19,VEGETARIEN MIX,9
394,2022-01-20,CHICKEN SHAWARMA,9
394,2022-01-20,SHORBAT ADAS,5
394,2022-01-20,SOFT,3
394,2022-01-20,SOFT,3
395,2022-01-20,CHICKEN SHAWARMA,3
396,2022-01-20,GRILL MIX,14
396,2022-01-20,GRILLED KEBBE,8
396,2022-01-20,RIBS,14
396,2022-01-20,SOFT,3
396,2022-01-20,SOFT,3
396,2022-01-20,TEA,3
396,2022-01-20,TEA,3
396,2022-01-20,VEGETARIEN MIX,9
397,2022-01-20,GRILL MIX,14
397,2022-01-20,KABSA,14
397,2022-01-20,KABSA,14
397,2022-01-20,KABSA,14
397,2022-01-20,LAMB,6
397,2022-01-20,MEDIUM FRIES,3
397,2022-01-20,SHORBAT ADAS,5
397,2022-01-20,SHORBAT ADAS,5
397,2022-01-20,SHORBAT ADAS,5
397,2022-01-20,WATER,2
398,2022-01-20,KEFTA,10
399,2022-01-21,CHICKEN SHAWARMA,5
399,2022-01-21,SOFT,3
400,2022-01-21,MEDIUM FRIES,3
400,2022-01-21,RIBS,14
400,2022-01-21,SOFT,3
401,2022-01-21,CHICKEN TAWOUK,12
401,2022-01-21,MOUSSAKA,7
401,2022-01-21,TEA,3
402,2022-01-21,GRILL MIX,14
402,2022-01-21,GRILL MIX,14
402,2022-01-21,ICE TEA,3
402,2022-01-21,ICE TEA,3
402,2022-01-21,VEGETARIEN MIX,9
403,2022-01-21,GRILL MIX,14
403,2022-01-21,GRILL MIX,14
403,2022-01-21,ICE TEA,3
403,2022-01-21,WATER,2
404,2022-01-21,GRILL MIX,14
405,2022-01-22,MOUSSAKA,7
405,2022-01-22,TEA,3
405,2022-01-22,VEGETARIEN MIX,9
406,2022-01-22,GRILL MIX,14
406,2022-01-22,KEFTA,12
406,2022-01-22,SOFT,3
406,2022-01-22,SOFT,3
406,2022-01-22,VEGETARIEN MIX,9
407,2022-01-22,CHICKEN SHAWARMA,9
407,2022-01-22,KEFTA,12
407,2022-01-22,SOFT,3
407,2022-01-22,SOFT,3
408,2022-01-22,COFFEE,2
408,2022-01-22,COFFEE,2
408,2022-01-22,GRILL MIX,14
408,2022-01-22,HALLOUMI,10
408,2022-01-22,MAKDOUS,7
409,2022-01-22,CHICKEN SHAWARMA,9
409,2022-01-22,GRILL MIX,14
409,2022-01-22,ICE TEA,3
409,2022-01-22,SOFT,3
410,2022-01-22,BRAK,1.5
410,2022-01-22,BRAK,1.5
410,2022-01-22,BRAK,1.5
410,2022-01-22,BRAK,1.5
410,2022-01-22,BRAK,1.5
410,2022-01-22,CHICKEN SHAWARMA,9
410,2022-01-22,FATTE,9
410,2022-01-22,GRILL MIX,14
410,2022-01-22,GRILL MIX,14
410,2022-01-22,HUMMUS,7
410,2022-01-22,ICE TEA,3
410,2022-01-22,SOFT,3
410,2022-01-22,SOFT,3
411,2022-01-22,CHICKEN TAWOUK,12
411,2022-01-22,CHICKEN TAWOUK,12
411,2022-01-22,SOFT,3
411,2022-01-22,VEGETARIEN MIX,9
412,2022-01-22,CHICKEN SHAWARMA,9
412,2022-01-22,SHORBAT ADAS,5
412,2022-01-22,SOFT,3
413,2022-01-22,GRILL MIX,14
413,2022-01-22,FRIED KEBBE,2
413,2022-01-22,FRIED KEBBE,2
413,2022-01-22,MARIA,14
413,2022-01-22,VEGETARIEN MIX,9
413,2022-01-22,WATER,2
414,2022-01-22,CHICKEN SHAWARMA,6
414,2022-01-22,CHICKEN SHAWARMA,9
414,2022-01-22,GRILLED KEBBE,8
414,2022-01-22,VEGETARIEN MIX,9
414,2022-01-22,WATER,2
415,2022-01-22,GRILL MIX,14
415,2022-01-22,KABSA,14
